Unnamed: 0,fecha,HORA declarada,Ruta,OperadOR,flight_no,route,ac_type,registration,cn_ln,all_aboard,PASAJEROS A BORDO,crew_aboard,cantidad de fallecidos,passenger_fatalities,crew_fatalities,ground,summary,_year,fallecidos_porcentaje
150,1928-05-12,00:00,"Dearborn, Minnesota",Ford Air Freight Inc.,?,Dearborn - Buffalo,Ford 4,NC1492,4-AT-001,2,0,2,2,0,2,0,The cargo plane crashed on it’s inaugural flight. The pilot tried to become airborne without sufficient speed.,1928,100.0
151,1928-05-26,00:00,"Radevormwald, Germany",Deutsche Lufthansa,?,Essen - Dortmund - Frankfurt,Junkers F-13,D-583,742,5,4,1,3,2,1,0,"After taking off and encountering fog, the pilot decided to  to make a precautionary landing in a field but t hit a cow, crashed and burned. Pilot error.",1928,60.0
152,1928-06-14,00:00,"Frankfurt, Germany",Deutsche Lufthansa,?,?,AEGK,D-74,439,5,4,1,5,4,1,0,"The ""Viper"" crashed for unknown reasons.",1928,100.0
153,1928-06-22,00:00,"Lebo, Kansas",National Air Transport,?,Chicago - Dallas,Douglas M-4,NC1059,628,1,0,1,1,0,1,0,The mail plane flew into tornado like winds and crashed in a field.,1928,100.0
154,1928-07-10,00:00,Over the Gulf of Finland,Aero O-Y,?,Tallinn - Helsinki,Junkers F-13,K-SALB,760,6,4,2,6,4,2,0,Crashed under unknown circumstances,1928,100.0
155,1928-07-13,00:00,"Purley, England",Imperial Airways,?,Testing,Vickers 74 Vulcan,G-EBLB,9,6,5,1,4,4,0,0,"After the aircraft had climbed to 800 feet it disappeared from view of the airport in a south-west direction. The aircraft crashed into a market garden near Leigh Cottage on Woodcote Road, it was seen by residents flying low over the roof tops with the engine evidently in difficulties. The aircraft crashed into a potato field, the pilot in an open cockpit clambered clear and helped one of the passengers from the enclosed cabin free. The aircraft burst into flames and it was not possible to rescue the other passengers.",1928,66.67
156,1928-07-24,14:48,"Waalhaven, Netherlands",KLM Royal Dutch Airlines,?,Sightseeing over Rotterdam,Fokker (KLM) F.III,H-NABR,1533 (KLM-1),6,5,1,1,1,0,0,"The plane became airborne in a stalled condition, hit a shipsmast and crashed into the Waalhaven.",1928,16.67
157,1928-08-25,11:00,"Near Port Townsend, BC, Canada",British Columbia Airways,?,Victoria - Seattle,Ford 4-AT-B Tri Motor,G-CATX,4-AT-26,7,5,2,7,5,2,0,Crashed into Puget Sound in dense fog 12 miles off Port Townsend.  Considered the first Canadian air disaster.,1928,100.0
158,1928-09-02,09:15,"Toul, France",CIDNA,?,Toul - Clermont-Ferrand,Bleriot Spad 33,F-AIEP,5/4207,5,2,3,5,2,3,0,"After taking off the engine failed, the plane stalled and crashed.",1928,100.0
159,1928-09-04,00:00,"Adelaide Hills, Australia",Qantas,?,Adelaide - Longreach,de Havilland DH.50J,G-AUHI,5,2,0,2,1,0,1,0,"Following the conclusion of an aerial tour carrying Sir John Salmond, the aircraft departed Adelaide piloted by C. W. A. Scott with an engineer as passenger. Control was lost in the cloud during an attempt to cross the Adelaide Hills; the aircraft encounted bad weather, crashed and caught fire.",1928,50.0
160,1928-09-04,11:30,"Pocatello, Idaho",National Parks Airways,?,Great Falls - Pocatello - Salt Lake City,Fokker Super Universal,NC7242,809,7,6,1,7,6,1,0,"While flying low and circling six times for a landing, the mail plane went into a nose dive when the pilot headed into the wind and crashed to the ground, rolling over several times.",1928,100.0
161,1928-09-06,00:00,"Heroldbach, Germany",Deutsche Lufthansa,?,?,Fokker FG III,D-180,1531,3,2,1,3,2,1,0,Crashed due to engine failure.,1928,100.0
162,1928-10-04,00:00,"Gerona, Spain",Aeropostale,?,Casablanca - Alicante - Barcelona - Perpignan - Toulouse,Breguet 14,"F-AEEJF-AEEJ",159,3,2,1,3,2,1,0,"Encountered fog and crashed into a mountain slope near the monastery of Sant Pere de Rodes, south of Llancà,",1928,100.0
163,1928-10-18,00:00,"Polk, Pennsylvania",National Air Transport,?,?,Douglas M-4,NC1064,658,1,0,1,1,0,1,0,The mail plane crashed into a hill and burned during the night during poor weather conditons.,1928,100.0
164,1928-10-31,00:00,"Valence, France",Air Union,?,Paris - Lyon - Marseille,Bleriot Spad 56,F-AIMN,4381.9,2,1,1,1,0,1,0,The pilot attempted an emergency landing in a muddy field and crashed.,1928,50.0
165,1928-11-15,00:00,Off Gibraltar,Aeropostale,?,Marseille - Palma de Majorca,Latecoere 32,F-AISN,80,3,?,3,1,0,1,0,The sea plane stuck a lightning mast and crashed into houses. Pilot error.,1928,33.33
166,1928-11-24,00:00,"Edgerton, Ohio",Universal Airlines,?,Cleveland - Chicago,Hamilton H-47,NC7521,46,3,2,1,3,2,1,0,The mail plane crashed in a heavy snow storm.,1928,100.0
167,1928-11-25,00:00,"Edgerton, Ohio",Continental Air Lines,?,Cleveland - Louisville,Travel Air 4000,NC5436,525,1,0,1,1,0,1,0,The mail plane crashed in a heavy snow storm,1928,100.0
168,1928-11-25,00:00,"Bristolville, Ohio",National Air Transport,?,?,Douglas M-4,NC792,650,1,0,1,1,0,1,0,The mail plane crashed in a snow storm.,1928,100.0
169,1928-12-01,10:00,"Spur, Texas",Sunbeam Air Transport Co.,?,San Antonio - Amarillo - Tulsa - Denver,Ford 4-AT-B Tri Motor,NC7862,4-AT-47,5,4,1,5,4,1,0,The aircraft crashed and burned while en route. Flames were seen aboard the plane before it crashed. The plane was on a delivery flight.,1928,100.0
170,1928-12-03,08:00,"Near Rio de Janeiro,Brazil",Syndicato Condor,?,Sightseeing,Dornier Wal,P-BACA,83,14,9,5,14,9,5,0,"The seaplane took off form the bay and narrowly avoided a collision with another plane and in the process veered sharply and so abruptly that one of the wings was strained beyond its elastic limits. The pilot then lost control of the aircraft and it fell, tail spinning 300 feet into the water where one of the engines exploded on impact. It sunk immediately.",1928,100.0
171,1928-12-10,10:45,"Spokan, Washington",Spokane Airways,?,Colfax - Spokane,Ford Tri-motor 4,NC7687,4-AT-045,5,3,2,5,3,2,0,The aircraft crashed while attempting to land in fog.,1928,100.0
172,1928-12-11,00:00,"Letzlingen, Germany",Deutsche Lufthansa,?,Cologne -  Berlin,Junkers G-31,D-1473,3005,4,1,3,3,0,3,0,"After a fuel line broke in flight, the pilot was forced to make an emergency landing in an open field. On landing, the aircraft crashed, overturned and came to rest in flames.",1928,75.0
173,1928-12-20,00:00,"Huron, Ohio",National Air Transport,?,Cleveland - Chicago,Douglas M-4,NC790,653,1,0,1,1,0,1,0,The mail plane crashed into an apple tree during a snow storm after the pilot experienced spatial disorientation.,1928,100.0
174,1928-12-23,00:00,"Chattanooga, Tennessee",Interstate Airlines,?,?,Fairchild FC-2,?,?,4,3,1,4,3,1,0,Crashed onto a roof and garage on takeoff and burst into flames. The motor may have not been warmed- up properly.,1928,100.0
175,1928-12-31,00:00,"Reims, France",CIDNA,?,Strasbourg - Paris,Blériot Spad 66,F-AEHX,3359-40,3,2,1,2,2,0,0,Crashed into high ground in fog.,1928,66.67
176,1929-01-05,00:00,"Stafford Springs, Connecticut",Colonial Air Transport,?,?,Fairchild FC-2,NC5650,111,1,0,1,1,0,1,0,Struck a mountain slope  in poor weather.,1929,100.0
177,1929-01-18,00:00,"Cove, Oregon",Varney Air Lines,?,"Boise, ID - Pasco, WA",Stearman C-38,NC1682,102,1,0,1,1,0,1,0,While attempting to make an emergency landing on the Minam river the mail plane hit a bolder killing the pilot.,1929,100.0
178,1929-01-25,00:00,"Near Corfu, Greece",Aeroespresso,?,Brindisi - Athens - Istanbul,CMASA Wal,I-AZDA,053,9,7,2,2,7,2,0,The passenger plane diverted off Kerkira in the Ionian Sea due to poor weather conditions and thunderstoms and sank in rough seas.,1929,22.22
179,1929-01-31,00:00,Off Morocco,Aeropostale,?,Agadir - Casablanca,Latecoere 26,"F-AIMUF-AIMU",674,2,0,2,2,0,2,0,"While cruising along the coast, the mail plane crashed into the Atlantic Ocean for unknown reasons.",1929,100.0
180,1929-01-31,00:00,"Morgantown, West Virginia",Skyline Transportation Company,?,?,Travel Air 4000,NC6480,800,1,0,1,1,0,1,0,"While attempting to land, the aircraft overran the runway and hit the perimeter fence.",1929,100.0
181,1929-03-17,17:00,"Newark, New Jersey",Colonial Western Airlines,?,Sightseeing,Ford 5-AT-B Tri Motor,NC7683,4-AT-41,15,13,2,14,13,1,0,The plane was making the last of a number of sightseeing flights when two of it's three engines failed. The plane stalled and went out of control at an altitude of 200 ft. and crashed into a railroad freight car. Engine failure followed by a stall during an emergency landing attempt.,1929,93.33
182,1929-03-30,09:18,"Near Beaumont, California",New Standard Airlines,?,Los Angeles - Phoenix - El Paso,Fokker F-VIIA,NC7888,617,4,3,1,4,3,1,0,"The aircraft crashed into a high mountain ridge, exploding on impact. Investigators speculated that upon encountering fog and winds in the treacherous mountain pass, the pilot may have turned the airliner around and was heading back to the airport when the crash occurred.",1929,100.0
184,1929-05-09,00:00,"Tampico, Mexico",Mexicana,?,"Tampico - Brownsville, TX",Ford Tri-motor 4,M-SCAL,?,5,4,1,5,4,1,0,"An engine failed, the plane stalled and crashed.",1929,100.0
185,1929-05-18,00:00,"Tököl,  Pest Hungary",MALERT,?,?,Fokker F-III,H-MABC,1604,2,0,2,2,0,2,0,A wing separated in flight and the plane crashed.,1929,100.0
186,1929-05-22,00:00,Algiers,Aeropostale,?,Algiers - Marseille,Cams 53,F-AISX,07,6,3,3,4,3,2,0,The plane collided with a submerged object while taking off.,1929,66.67
187,1929-06-13,08:00,"Santiago de Cuba, Cuba",Pan American Airways,?,Santiago de Cuba - Havana,Fokker F-X,NC9700,1010,5,1,4,2,1,1,0,"Crashed while taking off. The muddy field prevented the aircraft from gaining altitude. The plane hit telephone wires and crashed. The plane was named ""Christopher Columbus"".",1929,40.0
188,1929-06-14,00:00,"Barcelona, Spain",Aeropostale,?,Janeiro - Buenos Aires,Breguet 14,F-AFEJ,217,2,0,2,1,0,1,0,"Took off, lost power and altitude and crashed into a telegraph tower.",1929,50.0
189,1929-06-17,11:30,"Off Dungeness, England",Imperial Airways,?,London - Paris - Basil - Zuric,Handley Page W-10,G-EBMT,W10/4,13,11,2,7,7,0,0,"The plane was over the English Channel, approximately 3 miles offshore, when an engine failed. The pilot attempted to return to the airport but the plane ditched into the English Channel. Failure of a connecting rod on a cylinder due to fatigue.The plane was named ""City of Ottawa.""",1929,53.85
190,1929-06-24,00:00,"St. Paul, Minnesota",Northwest Orient Airlines,?,St. Paul - Minneapolis,Ford 5-AT-B Tri-Motor,NC7416,5-AT-002,8,6,2,1,0,1,0,All three engines failed shortly after takeoff causing the plane to stall and crash near Indian Mounds park.,1929,12.5
191,1929-06-29,21:00,"Near Lindau, Bavaria, Germany",Bodensee Aerolloyd,?,?,Domier Delphin III (flying boat),D-1620,151,5,4,1,5,4,1,0,The seaplane crashed into lake Constance while attempting to landing. The landing was hard and the plane broke in two and sank.,1929,100.0
192,1929-06-29,00:00,"Columbus, Ohio",Continental Air Lines,?,?,Travel Air 4000,NC5435,524,1,0,1,1,0,1,0,The mail plane crashed into an antenna mast in fog and low visibility and burned.,1929,100.0
193,1929-08-11,00:00,"Clovis, New Mexico",Middle States Airlines,?,?,Lockheed 5 Vega,NC870E,?,4,2,2,4,2,2,0,"The just manufactured aircraft was on its way to be delivered to its new owner with  four employees of Lockheed,  two pilots and two engineers when it crashed under unknown circumstances.",1929,100.0
194,1929-08-24,00:00,"Sochi, Russia",Ukvozduchput,?,?,Kalinin K-4,CCCP-217,108,1,0,1,1,0,1,0,Crashed under unknown circumstances.,1929,100.0
195,1929-08-24,00:00,"Elm, Germany",Deutsche Lufthansa,?,Frankfurt - Berlin,Fokker FG II,D-757,1571,5,4,1,4,3,1,0,The aorcraft hit a hill in fog and poor visibility.,1929,80.0
196,1929-09-02,00:00,"Needles, California",Associated Aviators,?,?,Lockheed Vega,NR859E,067,2,0,2,1,0,1,0,The plane crashed after going into a tail spin in a thunderstorm. The mechanic was able to parachute to safety.,1929,50.0
197,1929-09-03,11:01,"Mt. Taylor, near Grants, New Mexico",Trans Continental Air Transport,?,Albuquerque - Los Angeles,Ford 5-AT-B Tri Motor,NC9649,5-AT-002,8,5,3,8,5,3,0,"Shortly after departing the aircraft crashed into a Mt Taylor after encountering a thunderstorm and turbulence. The plane was named ""The City of San Francisco.""",1929,100.0
198,1929-09-06,00:00,"Jask, Iran",Imperial Airways,?,"London, England - India",de Havilland DH-66 Hercules,G-EBMZ,239,5,2,3,3,1,2,0,"At night, the aircraft crashed short of the runway in low visibility.",1929,60.0
199,1929-09-14,00:00,North Atlantic Ocean,Aeropostale,?,"Toulouse, France - Casablanca, Morocco",Latecoere 25,F-AIUJ,704,6,4,2,6,4,2,0,"Crashed at sea, 30 miles from Larache, Morocco for unknown reasons.",1929,100.0
200,1929-09-14,18:00,"Saint Catharines, Ontario",Skyways,?,Sightseeing,Travel Air 6000,CF-ABE,1024,6,5,1,6,5,1,0,The aircraft went out of control and crashed for unknown reasons.,1929,100.0
201,1929-09-17,00:00,"Mt Lamentation, Connecticut",Colonial Air Transport,?,?,Pitcairn PA-6 Mailwing,?,?,1,0,1,1,0,1,0,The mail plane crashed into Mt. Lamentation in fog and burst into flames.,1929,100.0
202,1929-09-17,00:00,"Off Larache, Morocco",Aeropostale,?,Toulouse - Perpignan - Barcelona - Alicante - Casablanca,Latecoere 25-3-R,F-AIUJ,704,5,3,2,5,3,2,0,Crashed into the Mediterranean for unknown reasons.,1929,100.0
203,1929-09-17,00:00,"Jacumba, California",Pickwick Airways,?,Tijuana - Nogales,Fairchild 71,?,?,2,0,2,1,0,1,0,The mail plane crashed into a hillside in the desert while attempting to make an emergency landing during a storm.,1929,50.0
204,1929-10-26,18:00,"Off Spezia, Italy",Imperial Airways,?,Naples - Genoa,Short Calcutta (flying boat),G-AADN,S748,7,5,2,7,5,2,0,"The aircraft ditched in the ocean after encountering gale force winds. Sank while in tow. The plane was named ""City of Rome.""",1929,100.0
205,1929-10-29,00:00,"Mount Vernon, Ohio",Continental Air Lines,?,Cleveland - Louisville,Stearman C-38,?,?,1,0,1,1,0,1,0,The mail plane crashed into a grove of trees 8 miles southwest of Mount Vernon in foggy conditons.,1929,100.0
206,1929-10-31,00:00,"Off Bremerton, Washington",Bremerton-Seattle Air Taxi / Gorst Air Lines,?,Bremerton - Seattle,Loening C-2C,NC9158,232,2,0,2,2,0,2,0,The air taxi crashed into Puget Sound as it attempted to take off.,1929,100.0
207,1929-11-04,07:00,"Cerro del Carbon, Mexico",Corp. Aeronautica de Transportes,?,Matamoros - Mexico City - Juarez,Lockheed Vega 5,NC46M,097,4,3,1,4,3,1,0,The mail plane crashed in dense fog.,1929,100.0
208,1929-11-06,10:10,"Near Godstone, Surrey, England",Deutsche Lufthansa,?,Croyden - Amsterdam - Berlin,Junkers G-24,D-903,911,8,4,4,7,3,4,0,"After the plane's antenna wire struck the ground and was partially torn off, the pilot attempted to return to land but hit tree tops and crashed in rain and fog.",1929,87.5
209,1929-11-16,09:35,"Off Corsica, France",Air Union,?,Marseille - Ajaccio - Tunis,Liore et Olivier 190,F-AIGB,1,3,0,3,3,0,3,0,"While flying along the Corsican coast, the aircraft crashed into the Mediterranean in fog. No trace of the plane was ever found.",1929,100.0
210,1929-11-20,00:00,"Terranova Pausania, East Sardinia",S.A.M. Società Aerea Mediterranea,?,"Cagliari, Terranova - Rome",Savoia Marchetti S55,I-TACO,10519,12,9,3,1,1,0,0,The plane crashed due to  an optical phenomenon caused by calm waters and an erroneous height assessment.,1929,8.33
211,1929-11-30,00:00,"Vancouver, Washington",Varney Air Lines,?,?,Stearman M-2 Speedmail,NC8199,1006,1,0,1,1,0,1,0,The mail plane crashed into a fog bound tower of the interstate bridge spanning the Columbia River.,1929,100.0
212,1929-12-02,00:00,"Chagrin Falls, Ohio",National Air Transport,?,?,Douglas M-3,NC789,622,1,0,1,1,0,1,0,The mail plane crashed en route during a storm.,1929,100.0
213,1929-12-19,00:00,"Near Berlin, Germany",Deutsche Lufthansa,?,Marseille - Berlin,Arado V1,D-1594,47,3,0,2,2,0,2,0,"In fog, the pilot lost his bearing in fog and crashed 60 km from the airport.",1929,66.67
214,1929-12-30,17:00,"Amarillo, Texas",Trans Continental Air Transport,?,Demonistration,Travel Air B6000,?,?,5,3,2,5,3,2,0,Crashed onto a golf course  while on approach during a demonstration flight.,1929,100.0
216,1930-01-13,00:00,"Antananarivo, Madagascar",Air Orient,?,Antananarivo - Paris,Farman 190,F-AJJK,1,3,0,3,3,0,3,0,Crrashed moments after taking off from Port-Francqui.,1930,100.0
217,1930-01-19,18:23,"Oceanside, California",Maddux Airlines,7,"Aqua Caliente, Mexico - Los Angeles",Ford 5-AT-C Tri Motor,NC9689,5-AT-046,16,14,2,16,14,2,0,"While en route to Los Angeles, the pilot, flying a low altitude due to poor weather conditions tried to turn back. While in a left turn his left wing struck a hill, crashed and burned. Adverse weather conditions. The plane flew into a sudden squall which cause the pilot to lose control.",1930,100.0
218,1930-01-25,00:00,"Off Ceuta, Spain",Aeropostale,?,Casablanca - Alicante,Latecoere 25,F-AJCL,691,2,0,2,2,0,2,0,Ran into thunderstorms and crashed into the sea.,1930,100.0
219,1930-01-27,17:30,"Kansas City, Missouri",Central  Airlines (Universal Aviation Corporation),?,"Wichita - Kansas City, KS",Travel Air A6000A,?,963,5,4,1,5,4,1,0,"While preparing to land, the plane side slipped and dived into the ground from a height of 500 ft. and caught fire. As quickly as the bodies were removed, a hastily mustered crew of pilots and mechanics from Universal Airlines  and Central Airlines, began removing all evidence of the accident, savagely fighting off reporters and photographers as they worked.",1930,100.0
220,1930-02-03,00:00,"Hartford, Connecticut",Colonial Air Transport,?,"Newark, NJ - Hartford, CT",Pitcairn PA-6 Mailwing,NC801H,41,1,0,1,1,0,1,0,While attempting to land the plane struck a building and fell into the Connecticut river.,1930,100.0
221,1930-02-10,00:00,"Marden, England",Air Union,?,Paris - Croydon,Farman F-63,F-FHMY,21/6844,6,3,3,2,2,0,0,"While attempting to land in snow, the plane rose up, stalled and crashed. Fatigue of the upper front strut of the right tail which failed in flight, causing the spar to fail as well.",1930,33.33
222,1930-04-18,17:00,"Jersey City, New Jersey",Canadian Colonial Airways,?,"Albany, NY - Jersey City, NJ",Fairchild 71,NC9148,634,4,3,1,4,3,1,0,Crashed into power lines 150 feet above the ground in fog.,1930,100.0
